Country,Internet_use,energy_eff,reduce_energy,confident_energy,coal_energy,natural_gas,hydroelectric,nuclear,solar,wind,biomass,worried_expensive,worried_fossil,worried_disaster,worried_insufpower,worried_techfail,climate_change,ccnthum,personal_resp,worried_cc,cc_good_bad,reduce_cc,largeno_limitenergy,govt_reducecc,reduce_ownuse,favour_taxff,favour_subsidiseRE,ban_appliance,gender,age,marriage,highest_education,household_income,care_environment,trust_legalsys,trust_police,trust_pltc,trust_euparl,trust_un,trust_pparties,trust_cntryparl
AT,1,10,4,5,4,4,1,5,1,2,2,2,2,2,2,2,1,4,5,3,2,6,5,4,6,4,2,2,2,76,1,212,2,2,6,7,3,4,6,4,4
AT,5,7,4,7,4,3,2,5,2,2,3,3,4,2,2,2,2,4,8,3,3,7,2,3,2,2,1,3,2,19,6,313,4,2,4,6,4,6,6,4,5
AT,5,8,4,6,5,4,2,5,1,1,3,3,2,2,3,2,1,2,7,2,7,3,2,2,5,3,1,4,2,42,4,423,5,2,9,9,3,5,5,3,9
AT,1,7,3,9,3,3,1,5,1,1,1,1,1,2,2,2,2,3,8,3,2,10,9,7,7,3,1,1,2,65,5,212,2,1,2,5,4,2,7,3,6
AT,5,9,1,5,3,2,2,4,3,3,2,2,2,3,2,2,2,1,5,2,4,6,7,4,4,2,1,2,1,24,6,322,4,3,10,10,7,9,8,8,9
AT,4,9,4,4,5,3,1,5,1,3,3,2,2,3,1,2,1,4,8,3,3,4,2,2,5,3,2,2,2,38,6,322,6,1,6,7,2,2,3,2,4
AT,1,6,2,5,5,5,1,5,1,1,3,2,1,3,1,1,2,3,3,2,3,6,5,4,5,3,3,3,2,73,5,212,7,4,7,7,4,0,1,4,5
AT,5,8,4,5,5,4,1,5,2,2,3,4,4,2,2,2,1,4,7,2,5,7,3,1,5,3,2,2,1,35,6,322,1,2,7,7,5,2,2,3,7
AT,5,10,6,6,5,4,2,5,2,2,3,3,3,2,2,2,1,4,7,3,2,8,6,6,7,4,2,2,1,40,6,322,3,3,6,8,5,3,5,5,6
AT,4,10,4,6,4,3,2,5,1,1,1,3,3,3,2,2,1,4,6,3,4,6,7,5,7,4,2,1,2,52,6,322,4,1,7,8,5,6,6,4,5
AT,5,7,4,4,5,3,2,5,1,3,2,1,1,1,1,1,1,4,7,3,2,5,3,4,2,2,1,2,1,56,4,322,3,2,6,3,4,5,5,3,5
AT,2,9,5,7,5,2,2,5,1,1,2,3,3,2,2,3,2,3,8,2,7,7,5,5,7,4,2,2,1,63,5,322,4,2,4,5,2,2,2,2,3
AT,5,7,2,5,5,5,1,5,5,5,5,1,1,3,1,1,2,4,5,2,4,4,5,4,5,3,2,2,1,30,6,423,4,1,7,8,3,3,3,3,4
AT,5,10,5,6,4,4,3,5,2,2,2,3,4,3,3,3,1,4,9,4,0,6,3,6,5,3,1,1,2,64,5,322,4,2,6,9,1,1,5,1,4
AT,1,10,4,1,5,5,1,5,1,1,3,5,4,2,2,2,1,4,2,3,3,3,2,2,1,4,2,2,2,54,6,212,1,1,5,5,0,0,0,0,0
AT,5,7,3,7,5,4,2,5,1,2,2,2,3,2,2,2,1,3,5,3,5,7,3,3,2,2,1,1,1,77,6,800,4,2,7,5,5,5,6,4,7
AT,4,8,3,7,4,3,3,5,2,2,3,3,2,2,2,2,2,4,6,3,3,5,2,5,1,2,2,2,2,48,6,800,10,3,6,7,4,6,7,4,6
AT,4,9,3,7,4,4,1,5,1,1,3,3,3,3,2,3,2,4,6,3,4,7,4,6,7,2,2,2,2,60,5,322,2,2,8,8,5,2,0,3,7
AT,4,8,4,7,5,4,1,5,1,1,2,3,3,3,2,2,2,4,8,3,3,7,4,3,5,2,1,1,2,64,6,322,2,2,8,8,4,5,6,3,6
AT,5,8,3,9,2,3,4,2,3,1,3,2,4,2,3,1,3,2,7,2,9,7,6,6,9,2,1,3,1,34,6,322,4,1,8,10,2,2,2,2,0
AT,2,6,3,5,2,1,3,2,4,2,3,3,3,2,1,1,3,2,5,4,5,8,5,4,4,2,1,1,1,71,4,322,4,3,5,6,3,3,4,3,4
AT,2,8,6,5,5,5,4,5,1,1,1,2,2,2,2,3,2,3,1,2,4,3,3,3,5,4,2,4,1,59,6,322,2,2,8,7,6,7,7,6,8
AT,5,6,5,7,5,3,3,5,1,1,2,3,3,3,3,3,1,3,6,4,8,6,4,4,6,4,2,2,2,38,4,620,7,3,5,6,2,5,5,2,3
AT,5,10,6,8,3,4,2,5,2,2,2,3,3,2,2,2,1,4,6,2,4,5,4,3,4,4,1,1,2,63,5,322,4,1,1,4,8,5,3,8,2
AT,5,1,4,9,5,5,2,5,2,2,4,3,4,2,2,2,1,5,10,5,0,3,6,6,5,1,1,2,1,24,6,423,3,2,7,6,6,6,3,6,8
AT,5,9,6,8,5,5,1,5,1,1,3,2,5,2,2,2,1,4,8,3,3,5,2,6,1,1,1,1,2,19,6,313,5,2,5,6,3,5,5,4,4
AT,5,7,3,8,5,5,2,5,2,2,5,3,3,3,1,3,2,4,5,3,4,3,5,7,4,4,1,3,1,22,6,520,7,3,7,8,3,4,4,3,5
AT,5,10,5,7,4,4,1,5,2,1,1,4,4,4,3,4,2,5,9,3,9,7,8,8,7,5,5,4,2,20,1,322,8,3,4,4,6,9,10,5,8
AT,4,6,3,4,3,3,3,3,3,3,3,3,3,4,3,4,2,3,5,4,6,5,1,1,2,3,3,3,1,48,4,322,5,3,2,1,2,2,2,2,1
AT,5,6,3,5,5,5,1,5,1,1,4,1,1,1,1,1,1,3,6,3,5,5,5,5,5,2,1,3,1,19,6,322,2,2,10,10,5,9,9,3,9
AT,1,8,4,5,55,4,1,55,1,2,3,1,3,3,1,2,2,4,4,3,4,2,1,2,2,3,2,2,2,66,4,322,2,3,10,10,5,1,5,5,7
AT,1,7,3,5,4,5,1,5,1,1,1,1,1,4,1,1,2,3,4,1,5,5,5,5,5,3,1,2,1,56,4,322,4,2,7,8,5,5,5,5,5
AT,5,5,4,7,5,5,2,5,1,2,1,3,2,2,3,2,1,4,2,4,1,9,0,0,0,4,1,3,1,38,6,520,6,3,6,8,2,6,3,4,4
AT,2,10,4,6,5,4,3,5,2,2,1,4,3,5,4,3,2,3,5,5,7,6,4,3,3,2,1,1,1,53,6,212,2,2,6,6,4,4,4,4,5
AT,4,8,4,2,5,3,1,4,1,1,3,3,1,2,2,2,1,5,6,3,2,8,2,2,2,5,2,3,1,40,6,720,3,3,9,9,2,9,9,2,9
AT,5,10,3,7,5,2,1,5,1,1,5,4,3,3,2,3,1,4,0,4,3,0,0,0,0,4,1,1,2,52,4,212,1,2,7,9,3,3,3,1,5
AT,4,9,4,7,4,4,1,5,1,3,2,3,3,3,2,2,2,3,7,3,3,7,5,5,5,4,4,2,2,50,1,322,3,1,5,7,4,4,6,4,5
AT,5,10,4,5,5,5,1,5,1,1,1,4,3,2,2,3,1,3,10,3,3,10,3,0,3,1,1,1,1,54,4,313,1,1,4,1,2,1,2,2,3
AT,1,7,3,6,4,4,1,5,2,2,3,3,2,3,2,2,2,3,7,3,0,4,3,3,4,2,2,2,2,69,5,212,1,3,9,9,3,3,1,3,6
AT,5,8,2,6,5,5,1,5,1,1,2,1,3,3,1,1,1,3,3,3,5,5,6,5,5,4,3,5,2,35,6,322,5,3,7,8,0,0,1,0,0
AT,5,7,3,1,5,5,1,5,2,2,4,3,3,4,1,2,2,2,1,4,0,6,2,5,1,4,2,2,2,26,6,322,3,3,5,7,5,1,1,4,4
AT,5,9,5,5,4,3,1,4,1,1,1,2,4,3,3,2,1,4,10,4,0,1,1,5,5,2,1,1,2,32,6,520,10,1,5,5,5,3,4,5,5
AT,1,10,6,0,5,5,1,5,1,1,1,3,3,3,3,3,1,3,1,1,2,8,3,4,0,4,1,1,1,55,6,322,1,2,4,7,3,2,2,3,2
AT,5,10,5,7,5,3,2,5,2,2,2,3,5,3,2,3,1,3,7,3,0,3,2,3,3,3,2,1,1,52,4,520,2,1,6,7,4,4,5,4,8
AT,1,10,6,2,3,3,3,5,1,2,1,2,3,2,3,2,1,4,9,4,1,7,4,2,5,3,1,1,2,72,1,212,4,1,7,10,3,2,2,2,3
AT,5,2,5,9,4,4,1,5,1,1,1,1,1,1,1,1,2,4,10,3,4,10,4,4,2,1,1,4,2,39,4,423,6,1,4,6,0,2,7,0,5
AT,4,6,2,2,3,4,2,5,1,3,2,2,2,2,2,2,2,4,3,3,5,6,2,6,4,2,2,2,2,16,6,322,7,3,8,9,5,4,4,6,7
AT,5,8,2,4,4,4,2,5,2,2,3,2,2,2,2,2,2,3,4,2,4,4,2,3,4,2,2,2,1,68,4,322,3,3,7,7,2,2,0,2,6
AT,5,9,5,8,5,1,1,5,1,1,2,3,3,2,2,2,2,4,8,3,3,7,6,6,7,4,2,2,2,52,4,322,6,2,4,7,3,3,3,3,4
AT,4,8,3,8,5,4,1,5,1,1,1,2,1,2,2,2,2,3,5,3,2,4,4,6,4,4,2,3,1,57,6,423,7,2,6,7,4,2,2,4,4
AT,5,10,5,8,5,3,1,5,2,2,2,3,3,3,3,2,1,4,8,3,2,8,2,2,1,2,1,2,1,40,6,720,6,2,9,9,4,3,9,4,7
AT,3,9,5,0,5,4,1,5,1,1,4,3,3,3,2,2,1,4,5,4,2,1,1,1,0,4,2,2,1,57,4,322,3,1,2,2,2,2,2,2,2
AT,5,9,4,1,5,4,2,5,1,1,1,4,1,1,1,2,1,2,7,3,7,3,3,7,1,4,1,2,1,48,4,322,3,1,7,6,4,5,9,5,6
AT,1,10,6,0,5,2,5,5,1,1,1,4,4,2,1,1,3,1,0,1,0,0,0,0,0,5,1,1,2,51,5,212,1,1,2,8,0,0,0,0,0
AT,5,10,5,8,5,4,3,5,1,1,1,3,4,2,2,3,1,5,8,4,1,9,3,1,7,5,1,2,2,52,6,212,1,2,3,3,0,0,0,0,0
AT,3,8,3,2,4,2,2,4,1,1,3,4,3,4,2,4,1,4,4,4,2,5,4,5,3,4,2,3,1,76,5,423,5,3,7,7,5,6,6,5,5
AT,4,8,3,7,5,5,1,5,1,1,5,1,1,3,2,1,2,4,7,2,3,7,5,4,6,4,2,3,2,50,4,322,3,3,9,9,6,6,6,6,6
AT,4,0,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,5,3,3,3,6,4,6,2,1,2,1,34,6,322,7,1,9,9,3,2,5,2,8
AT,1,10,4,4,5,4,1,5,1,1,1,3,3,2,2,2,1,4,5,2,3,6,2,1,4,4,1,3,2,71,5,322,2,1,0,9,0,0,0,0,0
AT,5,10,6,10,5,5,1,5,1,1,1,5,3,4,1,4,1,4,5,4,0,8,8,10,10,5,1,5,2,47,4,212,2,1,0,10,0,0,0,0,0
AT,5,5,3,10,5,5,1,5,1,1,1,2,4,2,2,2,1,4,10,4,0,10,5,4,2,3,2,4,2,23,6,520,4,2,7,7,5,5,5,5,5
AT,4,8,4,2,5,3,1,5,1,1,3,3,2,2,2,2,1,4,5,3,3,7,2,3,5,5,2,2,1,40,6,620,3,2,8,9,3,9,10,3,10
AT,5,10,5,8,5,3,1,5,1,1,2,3,4,2,2,2,1,4,8,4,3,5,6,6,5,5,3,1,1,26,6,322,7,2,7,7,5,6,5,5,7
AT,2,9,4,7,4,4,1,5,1,1,2,1,1,3,1,1,2,4,6,3,3,7,5,5,5,2,3,1,2,63,4,322,2,2,9,10,9,8,6,9,7
AT,5,9,3,7,5,5,1,5,1,1,1,1,1,1,1,1,2,4,8,4,0,7,5,7,7,3,4,2,2,29,6,313,2,2,7,9,5,5,5,5,6
AT,5,9,4,8,5,2,1,5,1,1,3,2,2,2,2,2,1,4,9,4,3,7,3,3,6,2,1,2,2,65,4,423,2,1,7,8,4,4,8,6,6
AT,1,10,4,4,3,3,1,5,1,1,1,4,3,2,2,2,1,4,2,3,3,4,2,6,2,4,1,2,2,71,4,322,2,2,7,9,4,5,5,5,6
AT,5,9,6,8,5,4,1,5,1,1,2,2,1,1,2,2,1,3,7,4,2,7,5,5,4,1,1,1,1,29,6,710,9,1,6,7,5,4,1,5,5
AT,1,4,3,2,5,5,1,3,1,3,3,3,3,3,3,3,1,4,3,4,3,3,4,1,2,1,1,2,1,89,1,322,6,1,5,10,0,0,0,0,0
AT,4,7,3,7,3,4,5,4,55,5,5,4,4,4,5,5,1,5,3,4,4,6,4,5,7,2,3,2,1,54,5,322,6,4,8,7,9,7,9,8,9
AT,5,6,3,9,2,2,5,1,2,3,3,3,2,2,1,3,3,2,6,3,7,6,8,7,7,2,1,3,2,30,6,620,5,1,6,8,7,4,5,6,8
AT,5,10,3,6,4,3,2,5,1,1,2,3,3,3,2,2,1,4,6,3,4,5,4,3,5,4,1,1,1,63,4,322,6,1,7,8,5,5,6,4,4
AT,5,9,4,6,5,5,1,5,2,2,2,3,2,2,2,2,2,5,7,4,1,2,1,0,5,1,1,3,2,68,4,322,1,1,1,0,0,0,0,0,0
AT,5,10,6,10,5,3,3,5,1,1,2,4,4,2,1,3,1,5,10,5,0,10,2,2,9,2,1,1,2,69,6,213,10,1,6,5,4,6,7,4,7
AT,2,5,4,4,4,3,1,5,1,1,3,1,1,1,1,1,1,5,5,3,0,7,4,4,5,3,1,2,2,44,4,212,4,1,6,6,4,3,5,4,5
AT,5,6,3,6,2,2,1,2,1,1,1,3,3,2,2,2,2,3,5,3,2,6,2,6,6,4,2,4,2,25,6,313,2,3,4,4,0,4,4,1,1
AT,4,10,5,10,5,5,4,2,1,1,2,2,2,2,4,4,2,3,9,4,6,5,5,4,8,1,1,1,1,37,6,322,6,3,5,8,7,6,8,8,9
AT,1,8,6,0,5,5,3,5,1,1,4,4,4,4,3,3,1,3,2,4,2,3,1,2,0,4,2,2,2,81,5,212,1,1,5,9,3,1,2,3,3
AT,5,10,4,0,5,3,1,5,1,1,3,3,4,3,2,3,1,3,8,3,2,6,5,4,0,4,1,1,2,29,6,313,3,1,5,5,0,1,2,1,5
AT,5,2,3,2,3,4,2,5,2,2,3,2,2,3,3,3,1,5,5,4,0,5,3,2,3,3,1,2,1,67,6,720,1,2,5,5,4,4,4,4,5
AT,1,10,3,6,5,3,2,5,1,1,1,3,3,3,2,2,1,4,7,3,4,7,5,4,6,4,1,1,2,70,5,322,3,1,8,9,5,4,6,4,5
AT,1,10,6,0,5,3,2,5,1,1,2,2,3,4,4,3,2,4,8,3,2,6,1,2,5,3,1,1,1,77,5,322,3,1,7,7,4,4,3,4,7
AT,3,10,6,8,5,4,2,5,2,2,2,3,3,3,2,2,1,4,7,4,3,8,4,5,6,2,1,2,2,75,5,313,6,1,6,6,5,4,5,5,5
AT,5,5,6,3,4,4,3,2,2,2,4,2,4,2,2,3,2,3,5,3,1,6,2,2,3,1,3,1,1,50,4,322,4,3,7,7,3,1,1,3,3
AT,5,6,3,6,4,5,4,3,2,3,1,3,3,3,4,2,1,2,7,3,7,8,7,7,7,2,3,4,1,60,4,322,3,4,9,7,9,6,4,8,7
AT,5,10,6,2,5,4,1,5,1,1,4,3,4,3,2,2,1,5,10,5,0,8,2,1,7,1,1,1,2,29,6,322,2,1,5,5,5,5,5,5,5
AT,5,7,3,5,5,5,1,5,1,1,1,1,1,3,3,3,2,4,6,3,2,7,5,6,8,3,3,3,1,26,6,322,3,2,9,9,8,8,8,8,8
AT,5,10,5,7,4,4,3,5,2,2,2,3,3,3,2,2,1,4,8,4,3,4,5,6,7,2,1,1,2,49,4,423,5,1,8,8,6,6,7,6,6
AT,5,3,4,0,5,3,1,5,4,4,3,1,1,3,3,3,1,3,5,4,1,3,0,1,0,2,2,2,1,66,1,800,4,1,7,9,2,1,7,2,3
AT,5,9,4,6,5,3,1,5,1,1,3,2,3,2,2,2,1,4,7,4,4,2,2,1,5,2,1,1,2,77,4,720,6,1,2,3,4,5,4,3,5
AT,3,9,5,6,5,5,2,5,1,2,1,4,2,3,2,3,2,4,5,2,5,6,2,1,5,4,1,2,1,55,4,322,3,2,4,4,0,0,3,0,1
AT,5,10,6,8,4,4,4,5,3,3,2,3,3,2,2,2,2,3,7,3,4,5,5,6,6,4,2,2,2,53,6,720,1,1,5,5,5,5,7,5,5
AT,5,5,6,2,4,2,2,5,3,2,3,4,3,3,3,2,2,2,8,2,5,8,7,1,0,5,5,4,1,58,4,322,3,1,10,10,0,0,8,0,5
AT,5,7,2,8,4,1,2,2,3,1,2,3,2,2,2,1,3,3,6,1,6,8,5,3,5,2,1,3,1,41,4,322,8,3,6,10,3,2,8,7,7
AT,5,5,3,6,2,3,2,5,1,2,1,3,3,3,2,3,2,3,8,3,5,5,5,3,0,3,2,2,2,52,6,322,8,3,5,5,3,2,2,3,5
AT,5,8,5,7,5,2,1,5,1,1,2,3,3,2,2,2,2,4,7,2,3,7,6,6,7,4,2,2,1,36,6,322,7,2,4,6,2,2,2,2,4
AT,5,9,3,5,4,5,1,5,1,1,5,1,1,1,1,2,2,3,5,2,4,6,4,6,6,3,1,2,2,23,6,322,2,3,8,10,5,4,7,5,5
AT,5,8,5,6,4,3,2,4,2,2,2,3,3,3,2,3,2,4,6,5,2,5,6,6,7,2,2,1,2,42,6,313,3,2,7,7,5,5,6,5,5
AT,3,9,5,9,1,1,1,5,1,1,1,5,4,4,4,5,1,4,10,5,0,2,3,4,7,5,5,1,1,56,6,322,8,2,1,8,0,0,0,0,0
AT,1,8,4,4,4,3,1,5,1,1,3,3,2,2,2,2,1,4,7,4,1,7,2,3,6,5,2,2,2,78,5,322,5,1,3,5,3,3,3,3,3
AT,5,9,3,8,3,2,3,2,3,3,3,4,3,3,2,2,3,2,7,3,7,8,6,7,9,2,1,3,1,25,6,322,6,1,7,6,9,8,4,9,8
AT,5,9,6,10,5,2,2,5,3,3,1,5,5,1,1,1,1,3,10,5,1,4,2,2,1,3,3,3,1,39,1,322,1,2,5,4,2,0,6,3,6
AT,5,10,5,10,3,3,2,5,1,2,3,3,3,3,1,2,1,3,3,3,0,10,0,5,10,5,2,2,2,21,6,322,7,2,3,7,2,3,3,2,6
AT,5,10,5,8,4,3,1,5,1,1,3,2,3,1,1,1,1,4,5,4,2,6,3,4,7,4,1,1,2,63,4,212,2,2,7,7,6,4,4,5,5
AT,5,7,2,6,5,5,1,1,1,1,1,2,2,2,2,2,2,4,0,2,3,6,5,7,8,3,2,2,1,26,6,423,3,4,7,7,5,4,7,5,7
AT,1,8,4,7,3,4,1,5,2,2,1,3,3,4,3,2,1,3,7,4,3,7,4,5,5,3,2,2,2,61,5,213,4,2,7,8,5,4,2,5,6
AT,5,10,5,6,4,3,1,5,1,1,1,3,3,1,1,1,1,4,10,4,0,10,3,1,10,3,1,3,1,26,6,620,1,1,9,8,7,9,9,7,8
AT,5,9,6,7,5,2,2,5,3,3,3,2,3,3,3,3,2,4,7,3,2,7,1,3,6,4,4,2,1,74,5,313,8,2,2,5,6,0,0,5,2
AT,4,0,5,5,3,4,2,5,1,1,4,2,2,2,2,2,1,4,8,3,3,10,5,3,9,4,1,2,2,28,6,423,7,2,10,10,8,6,9,8,10
AT,4,9,5,6,4,4,2,5,1,1,2,3,2,3,2,2,2,4,7,4,3,7,4,3,6,2,1,4,1,56,6,322,3,2,5,5,5,4,6,6,5
AT,5,10,4,7,5,2,1,5,1,1,1,3,3,3,2,2,1,4,7,3,4,5,4,3,6,3,2,1,1,27,6,423,9,1,8,9,5,5,5,4,6
AT,5,10,5,10,5,4,3,5,1,3,4,1,4,3,2,3,1,5,10,5,0,10,0,3,1,1,1,1,2,39,6,800,10,1,1,9,0,1,5,0,1
AT,5,5,3,5,3,3,1,5,1,1,3,1,1,1,1,1,2,3,2,2,5,5,5,5,5,3,3,3,1,16,6,212,5,1,5,9,5,5,5,5,5
AT,5,6,4,6,4,4,2,5,2,2,2,5,4,2,2,2,2,4,10,3,7,3,2,4,3,4,2,2,1,50,6,322,1,2,8,8,5,4,5,5,6
AT,1,7,2,1,5,5,1,5,1,1,3,1,1,1,1,1,2,4,3,1,3,3,2,2,2,3,3,3,2,78,5,212,2,4,8,8,2,1,1,2,6
AT,5,10,5,8,4,4,1,5,3,2,3,3,3,2,1,2,1,4,10,3,4,3,3,3,0,5,1,3,1,27,6,520,7,1,9,10,4,4,8,5,6
AT,5,5,3,7,3,3,2,5,1,1,2,3,3,2,2,2,1,4,6,3,3,6,3,3,6,2,1,4,2,20,6,313,10,3,7,7,7,6,6,7,7
AT,3,10,6,0,4,4,1,5,1,2,2,4,4,4,4,4,1,4,10,4,4,6,6,3,0,5,1,1,2,63,4,322,1,4,1,7,3,0,0,3,3
AT,1,8,4,6,5,3,1,5,2,3,3,3,2,2,3,2,2,4,7,3,5,4,4,3,7,3,2,2,2,82,6,423,3,2,8,9,7,6,7,7,6
AT,5,8,5,8,5,5,4,5,1,1,1,2,4,1,1,1,1,4,10,4,0,9,5,7,8,1,1,1,1,46,6,720,3,1,6,6,6,6,7,6,6
AT,5,4,1,2,4,4,1,5,1,1,1,2,2,3,1,1,2,4,5,3,2,1,1,0,0,3,1,3,1,19,6,423,6,3,2,8,1,7,0,2,5
AT,1,10,3,7,5,3,2,5,1,1,1,3,3,3,2,2,1,4,8,3,4,4,3,5,5,3,2,1,2,59,5,322,2,1,7,8,4,4,4,2,5
AT,5,5,4,7,3,2,1,5,1,2,2,2,2,2,2,2,2,5,8,3,3,8,8,5,7,4,1,3,1,31,6,322,4,3,8,8,5,5,8,5,5
AT,1,7,2,5,4,4,1,5,1,1,1,2,1,1,1,1,2,4,5,3,6,6,5,5,5,3,2,2,2,64,4,322,2,2,9,9,5,5,5,5,5
AT,5,5,2,3,4,4,2,4,1,3,1,2,3,2,2,2,2,4,5,2,5,2,4,2,4,4,1,2,1,26,2,322,6,4,7,6,2,6,4,2,5
AT,5,7,2,6,5,5,1,5,1,1,3,1,1,1,1,1,3,3,8,3,8,7,8,5,5,3,3,3,2,27,6,322,2,2,8,10,7,9,6,8,6
AT,1,7,3,8,5,5,1,5,1,1,1,3,3,3,1,1,3,5,6,4,8,8,8,2,6,2,2,2,2,46,4,322,1,1,1,3,4,2,6,3,4
AT,5,9,3,7,4,3,1,5,3,2,2,3,2,3,2,2,1,4,7,3,3,5,3,4,5,2,1,2,1,19,6,423,1,3,6,8,4,6,4,4,5
AT,1,8,4,6,5,2,2,5,1,1,1,1,2,2,2,2,2,4,10,3,2,10,6,4,9,4,1,1,2,77,5,322,2,1,5,7,7,7,5,7,5
AT,3,9,4,6,5,5,4,5,1,2,2,2,2,2,2,2,2,4,6,3,1,8,3,7,4,3,2,2,1,47,4,423,5,3,10,10,2,7,7,4,10
AT,5,9,3,3,2,1,1,1,4,3,2,2,3,1,1,1,2,3,6,3,7,4,6,6,5,2,2,2,2,35,6,322,5,2,8,9,7,6,8,7,8
AT,5,9,3,4,5,2,1,5,1,1,3,4,3,2,2,2,1,5,7,4,4,6,3,6,2,5,2,3,1,29,6,212,6,1,3,4,1,1,3,3,5
AT,5,10,2,3,5,2,1,5,1,1,2,2,3,2,2,2,1,5,5,4,1,3,0,2,1,5,1,1,1,33,6,322,6,2,2,4,1,0,1,1,1
AT,5,10,5,8,4,4,3,5,1,1,1,3,2,2,2,2,1,4,8,4,0,9,2,3,5,1,1,1,1,40,6,322,3,1,8,8,6,4,4,6,6
AT,1,10,4,8,4,2,1,5,1,1,1,4,3,3,2,2,1,4,7,3,4,7,6,5,7,4,2,1,2,49,4,322,7,1,6,7,5,5,6,4,5
AT,5,4,3,7,3,2,1,4,1,1,1,4,5,3,2,2,1,2,4,2,2,8,4,4,5,3,1,3,2,19,6,423,7,3,8,9,2,8,7,2,7
AT,5,9,4,3,5,5,2,5,1,1,1,4,3,3,3,3,2,2,7,3,7,4,4,5,5,5,1,4,2,39,6,710,5,1,5,7,6,5,6,6,7
AT,5,8,4,3,5,5,2,5,1,1,2,5,2,1,1,2,2,2,1,1,5,3,4,4,3,5,2,3,2,28,6,322,6,3,8,8,5,4,4,5,9
AT,3,8,6,6,4,3,1,4,1,1,2,4,3,2,2,2,1,4,10,5,2,7,7,8,8,2,2,1,2,48,4,423,9,1,6,7,0,3,0,1,5
AT,2,10,4,0,4,4,1,5,1,1,2,3,1,2,2,3,1,4,8,3,2,5,5,8,10,4,2,2,2,44,2,322,3,2,7,8,5,5,5,5,6
AT,1,4,4,4,3,3,1,5,1,1,2,2,2,2,2,2,1,4,2,3,1,7,2,4,4,3,1,3,2,65,4,322,3,1,4,6,4,4,5,4,2
AT,5,9,5,1,5,3,1,5,1,1,3,4,4,3,2,3,1,3,5,4,2,6,2,5,0,2,1,2,2,69,4,322,1,1,4,7,1,1,1,1,1
AT,5,10,4,7,5,4,2,5,1,1,2,3,3,3,2,2,1,4,7,4,3,8,6,7,8,2,2,1,1,28,6,720,1,1,8,7,5,6,8,4,8
AT,1,8,4,8,4,3,2,5,2,3,1,3,3,4,3,3,1,4,7,3,3,6,2,3,4,4,1,1,1,62,5,322,3,2,7,7,5,4,3,5,5
AT,1,8,6,0,5,3,1,5,1,1,3,4,3,2,2,3,1,4,5,4,0,7,7,7,0,5,1,2,2,75,4,212,1,2,2,3,0,2,3,0,1
AT,5,8,4,7,5,5,1,5,1,1,3,3,3,3,3,3,2,5,8,3,8,8,6,8,8,3,3,3,1,26,6,423,3,1,10,10,6,5,5,6,7
AT,5,9,6,5,5,4,3,5,1,3,2,3,3,2,2,2,1,4,8,3,5,7,5,3,7,3,1,2,2,37,6,212,4,1,2,5,2,2,2,2,2
AT,5,7,1,7,5,5,1,5,1,1,5,1,1,3,2,1,1,4,8,3,7,8,6,7,8,3,3,3,1,24,6,423,3,2,9,9,9,10,8,10,8
AT,4,8,3,2,5,3,1,55,1,1,4,3,1,3,1,2,2,4,4,3,4,5,4,4,4,2,1,1,2,58,4,322,4,1,1,3,1,0,0,1,1
AT,3,9,5,1,5,4,1,5,1,1,3,3,3,2,2,3,1,3,9,3,3,3,1,1,1,4,2,3,2,58,5,322,1,1,7,9,3,5,5,3,4
AT,5,9,5,8,4,4,3,5,3,2,4,4,4,2,3,2,1,4,8,4,1,3,0,3,3,2,2,5,2,32,6,322,6,2,2,8,3,1,0,2,0
AT,5,7,2,7,5,4,2,5,2,2,2,3,3,2,2,2,2,4,7,3,3,6,6,5,6,5,3,1,2,37,4,322,2,5,3,2,5,2,2,5,7
AT,1,7,6,2,5,3,2,5,1,1,1,5,4,2,2,2,2,4,8,3,2,2,3,2,2,5,1,2,1,62,6,322,2,1,5,8,3,2,4,3,7
AT,3,9,5,2,4,3,2,4,2,1,4,4,4,3,2,2,2,2,3,3,4,5,4,6,2,5,4,2,2,46,6,322,3,2,8,8,7,7,7,7,7
AT,5,7,3,9,5,2,5,5,1,2,1,2,2,3,2,2,3,3,9,3,8,8,8,7,8,2,1,4,1,68,5,423,6,3,6,4,8,6,7,6,9
AT,5,10,4,2,4,4,3,4,3,2,4,4,3,3,3,2,1,4,6,3,3,0,2,0,2,5,3,3,1,30,6,322,5,3,6,8,3,2,3,2,3
AT,5,5,4,0,5,1,1,3,1,1,3,3,3,1,3,5,1,5,2,3,3,1,0,2,0,1,1,2,1,35,6,313,10,1,5,5,0,0,0,0,0
AT,5,10,3,5,4,3,4,5,1,1,3,3,2,3,3,3,1,3,5,3,0,4,0,8,4,3,3,4,1,71,4,322,8,2,8,8,5,4,7,5,8
AT,5,10,3,6,5,3,1,5,1,1,5,4,4,1,1,1,2,3,4,2,6,4,4,3,2,5,1,1,2,47,6,322,8,2,8,8,4,5,5,5,5
AT,5,10,2,3,4,5,1,5,1,1,3,2,2,2,2,2,1,4,2,3,2,8,1,1,7,2,1,1,2,23,6,423,2,1,8,2,2,3,2,2,8
AT,1,5,4,7,4,3,2,4,1,3,3,3,2,3,2,2,1,4,2,4,3,8,4,5,1,2,2,4,2,70,5,212,3,2,6,5,2,1,7,2,2
